../data/iris_segmentation/images/-01132018141606-14.Png.png,../data/iris_segmentation/labels/-01132018141606-14.Png.png
../data/iris_segmentation/images/-01122018215701-30.Png.png,../data/iris_segmentation/labels/-01122018215701-30.Png.png
../data/iris_segmentation/images/-01132018152047-39.Png.png,../data/iris_segmentation/labels/-01132018152047-39.Png.png
../data/iris_segmentation/images/-01152018102330-22.Png.png,../data/iris_segmentation/labels/-01152018102330-22.Png.png
../data/iris_segmentation/images/-01152018171320-50.Png.png,../data/iris_segmentation/labels/-01152018171320-50.Png.png
../data/iris_segmentation/images/-01152018104431-49.Png.png,../data/iris_segmentation/labels/-01152018104431-49.Png.png
../data/iris_segmentation/images/-01232018105451-59.Png.png,../data/iris_segmentation/labels/-01232018105451-59.Png.png
../data/iris_segmentation/images/-01122018220318-22.Png.png,../data/iris_segmentation/labels/-01122018220318-22.Png.png
../data/iris_segmentation/images/-11052017192752-34.Png.png,../data/iris_segmentation/labels/-11052017192752-34.Png.png
../data/iris_segmentation/images/-01152018170137-37.Png.png,../data/iris_segmentation/labels/-01152018170137-37.Png.png
../data/iris_segmentation/images/-11202017205539-22.Png.png,../data/iris_segmentation/labels/-11202017205539-22.Png.png
../data/iris_segmentation/images/-01122018214624-17.Png.png,../data/iris_segmentation/labels/-01122018214624-17.Png.png
../data/iris_segmentation/images/-01152018102351-40.Png.png,../data/iris_segmentation/labels/-01152018102351-40.Png.png
../data/iris_segmentation/images/-01122018214255-47.Png.png,../data/iris_segmentation/labels/-01122018214255-47.Png.png
../data/iris_segmentation/images/-01132018145517-44.Png.png,../data/iris_segmentation/labels/-01132018145517-44.Png.png
../data/iris_segmentation/images/-01232018102905-44.Png.png,../data/iris_segmentation/labels/-01232018102905-44.Png.png
../data/iris_segmentation/images/-11202017214733-53.Png.png,../data/iris_segmentation/labels/-11202017214733-53.Png.png
../data/iris_segmentation/images/-01122018214241-29.Png.png,../data/iris_segmentation/labels/-01122018214241-29.Png.png
../data/iris_segmentation/images/-01132018145337-10.Png.png,../data/iris_segmentation/labels/-01132018145337-10.Png.png
../data/iris_segmentation/images/-01142018224021-9.Png.png,../data/iris_segmentation/labels/-01142018224021-9.Png.png
../data/iris_segmentation/images/-01122018214939-26.Png.png,../data/iris_segmentation/labels/-01122018214939-26.Png.png
../data/iris_segmentation/images/-01132018141548-0.Png.png,../data/iris_segmentation/labels/-01132018141548-0.Png.png
../data/iris_segmentation/images/-11202017221637-84.Png.png,../data/iris_segmentation/labels/-11202017221637-84.Png.png
../data/iris_segmentation/images/-01132018143918-20.Png.png,../data/iris_segmentation/labels/-01132018143918-20.Png.png
../data/iris_segmentation/images/-01232018101627-97.Png.png,../data/iris_segmentation/labels/-01232018101627-97.Png.png
../data/iris_segmentation/images/-01122018212042-13.Png.png,../data/iris_segmentation/labels/-01122018212042-13.Png.png
../data/iris_segmentation/images/-11052017193718-29.Png.png,../data/iris_segmentation/labels/-11052017193718-29.Png.png
../data/iris_segmentation/images/-11202017213655-42.Png.png,../data/iris_segmentation/labels/-11202017213655-42.Png.png
../data/iris_segmentation/images/-01122018214608-1.Png.png,../data/iris_segmentation/labels/-01122018214608-1.Png.png
../data/iris_segmentation/images/-01142018223412-41.Png.png,../data/iris_segmentation/labels/-01142018223412-41.Png.png
../data/iris_segmentation/images/-01122018215346-41.Png.png,../data/iris_segmentation/labels/-01122018215346-41.Png.png
../data/iris_segmentation/images/-11202017211427-56.Png.png,../data/iris_segmentation/labels/-11202017211427-56.Png.png
../data/iris_segmentation/images/-11202017211623-70.Png.png,../data/iris_segmentation/labels/-11202017211623-70.Png.png
../data/iris_segmentation/images/-01232018105557-118.Png.png,../data/iris_segmentation/labels/-01232018105557-118.Png.png
../data/iris_segmentation/images/-01152018110536-27.Png.png,../data/iris_segmentation/labels/-01152018110536-27.Png.png
../data/iris_segmentation/images/-01152018110411-29.Png.png,../data/iris_segmentation/labels/-01152018110411-29.Png.png
../data/iris_segmentation/images/-11052017192742-21.Png.png,../data/iris_segmentation/labels/-11052017192742-21.Png.png
../data/iris_segmentation/images/-01152018165537-79.Png.png,../data/iris_segmentation/labels/-01152018165537-79.Png.png
../data/iris_segmentation/images/-01132018145239-22.Png.png,../data/iris_segmentation/labels/-01132018145239-22.Png.png
../data/iris_segmentation/images/-01122018220339-48.Png.png,../data/iris_segmentation/labels/-01122018220339-48.Png.png
../data/iris_segmentation/images/-01152018104836-3.Png.png,../data/iris_segmentation/labels/-01152018104836-3.Png.png
../data/iris_segmentation/images/-11202017223343-97.Png.png,../data/iris_segmentation/labels/-11202017223343-97.Png.png
../data/iris_segmentation/images/-01122018212508-13.Png.png,../data/iris_segmentation/labels/-01122018212508-13.Png.png
../data/iris_segmentation/images/-11202017214524-71.Png.png,../data/iris_segmentation/labels/-11202017214524-71.Png.png
../data/iris_segmentation/images/-01132018144255-2.Png.png,../data/iris_segmentation/labels/-01132018144255-2.Png.png
../data/iris_segmentation/images/-11202017220336-55.Png.png,../data/iris_segmentation/labels/-11202017220336-55.Png.png
../data/iris_segmentation/images/-01232018105828-72.Png.png,../data/iris_segmentation/labels/-01232018105828-72.Png.png
../data/iris_segmentation/images/-01152018110830-49.Png.png,../data/iris_segmentation/labels/-01152018110830-49.Png.png
../data/iris_segmentation/images/-01122018214252-43.Png.png,../data/iris_segmentation/labels/-01122018214252-43.Png.png
../data/iris_segmentation/images/-01132018145345-22.Png.png,../data/iris_segmentation/labels/-01132018145345-22.Png.png
../data/iris_segmentation/images/-01152018165436-21.Png.png,../data/iris_segmentation/labels/-01152018165436-21.Png.png
../data/iris_segmentation/images/-11202017220808-72.Png.png,../data/iris_segmentation/labels/-11202017220808-72.Png.png
../data/iris_segmentation/images/-01132018145337-9.Png.png,../data/iris_segmentation/labels/-01132018145337-9.Png.png
../data/iris_segmentation/images/-01232018105713-4.Png.png,../data/iris_segmentation/labels/-01232018105713-4.Png.png
